company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Emerald Resource Group,https://www.emeraldresourcegroup.com,https://www.linkedin.com/company/emerald-resource-group,Broadview Heights,US,86,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Employer Flexible,https://www.employerflexible.com,https://www.linkedin.com/company/employer-flexible,Houston,US,348,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Employers Association of the NorthEast,https://www.eane.org,https://www.linkedin.com/company/employers-association-of-the-northeast,Agawam,US,47,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Employers Logic,https://www.employerslogic.com,https://www.linkedin.com/company/employers-logic,Spring Grove,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Employment Staffing Inc,https://www.employmentstaffing.com,https://www.linkedin.com/company/employment-staffing-inc-,Shelby,US,38,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Encore Telemedicine,https://www.encoretelemedicine.net,https://www.linkedin.com/company/encoretelemedicine,Johns Creek,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
EnergeiaWorks,https://www.energeiaworks.com,https://www.linkedin.com/company/energeiaworks,Jersey City,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Entech Network Solutions, LLC.",https://www.entechnetworks.com,https://www.linkedin.com/company/entech-network-solutions,Coral Springs,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Enterprise Medical Staffing,https://estaffingagency.com,https://www.linkedin.com/company/enterprise-staffing,Dallas,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Epic Personnel Partners, LLC.",https://www.epicpp.com,https://www.linkedin.com/company/epicpersonnelpartners,Pleasanton,US,215,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Erevena,https://www.erevena.com,https://www.linkedin.com/company/erevena,London,GB,79,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Ethical Workforce,https://www.ethicalworkforce.co.uk,https://www.linkedin.com/company/ethical-workforce-ltd,London,GB,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Ethos Medical Staffing,https://ethosmedicalstaffing.com,https://www.linkedin.com/company/ethosmedstaff,Lenexa,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"ETS, Inc.",https://www.etsjobs.com,https://www.linkedin.com/company/ets-inc-staffing-consulting-training,Plattsburgh,US,100,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
ETS Recruit,https://etsrecruit.com,https://www.linkedin.com/company/ets-recruit,Roanoke,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Example Recruitment Group,https://www.examplerecruitment.co.uk,https://www.linkedin.com/company/example-recruitment-group,Leeds,GB,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Excite Health Partners,https://www.excitehealthpartners.com,https://www.linkedin.com/company/excite-health-partners,Tampa,US,97,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Execthread,https://execthread.com,https://www.linkedin.com/company/execthread,West Palm Beach,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Executive Network Associates,https://www.executivenetwork.us,https://www.linkedin.com/company/executive-network-associates,Farmington,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Exemplarits,https://www.exemplarits.com,https://www.linkedin.com/company/exemplarits,Austin,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Explore Group,https://www.explore-group.com,https://www.linkedin.com/company/explore-group,London,GB,177,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Express Employment Professionals - Red Bluff, Ca",https://www.expresspros.com/redbluff,https://www.linkedin.com/company/expressredbluffca,Red Bluff,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Express Employment Professionals – Springfield, IL",https://expresspros.com/springfieldil,https://www.linkedin.com/company/expressspringfieldil,Springfield,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Familymeans,https://www.familymeans.org,https://www.linkedin.com/company/familymeans,Stillwater,US,64,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Ferra Executive Search,https://www.ferrasearch.com,https://www.linkedin.com/company/ferra-executive-search,Pittsburgh,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Fidelis Partners, Llc",https://www.fidelismp.com,https://www.linkedin.com/company/fidelis-partners-llc,Dallas,US,29,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
First Contact Hr,https://www.firstcontacthr.com,https://www.linkedin.com/company/first-contact-hr,Fort Washington,US,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
FirstOption Workforce Solutions,https://www.firstoptionws.com,https://www.linkedin.com/company/firstoption-workforce-solutions,San Antonio,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Firstpoint Healthcare,https://www.firstpointhealthcare.com,https://www.linkedin.com/company/firstpoint-healthcare,Birmingham,GB,74,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Flexcare,https://www.flexcarestaff.com,https://www.linkedin.com/company/flexcare-medical-staffing,Roseville,US,1328,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Food Management Search,https://www.foodmanagementsearch.com,https://www.linkedin.com/company/food-management-search,Springfield,US,51,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Fpc Of Raleigh,https://www.fpcraleigh.com,https://www.linkedin.com/company/fpc-of-raleigh,Raleigh,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Global Talent Solutions,https://www.gtsrecruiters.com,https://www.linkedin.com/company/franchise-executive-search,Irvine,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Frontera Search Partners,https://www.fronterasearch.com,https://www.linkedin.com/company/frontera-search-partners,,US,98,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Fullcircle Placements,https://www.fullcircleplacements.com,https://www.linkedin.com/company/fullcircle-placements,St Louis,US,46,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Fuse3 Solutions,https://www.fuse3solutions.com,https://www.linkedin.com/company/fuse3-solutions,,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Futuretech Staffing,https://www.futuretechstaffing.com,https://www.linkedin.com/company/futuretech-staffing,Scottsdale,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gabriele & Company,https://www.gabrieleandcompany.com,https://www.linkedin.com/company/gabriele-company,Boston,US,35,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gainor Staffing,https://www.gainor.net,https://www.linkedin.com/company/gainor-staffing,New York,US,86,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Galactic,https://www.galactic-inc.com,https://www.linkedin.com/company/galacticpeo,Vestavia Hills,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gateway Recruiting,https://gatewayrecruiting.com,https://www.linkedin.com/company/gateway-recruiting,New Braunfels,US,94,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gattaca,https://www.gattacaplc.com,https://www.linkedin.com/company/gattacaplc,Whiteley,GB,242,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gecko Hospitality (Corporate),https://www.geckohospitality.com,https://www.linkedin.com/company/gecko-hospitality,Fort Myers,US,305,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
General Employment Enterprises,https://www.generalemployment.com,https://www.linkedin.com/company/general-employment,Naperville,US,375,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Genesis Industries,https://gen-ind.com,https://www.linkedin.com/company/genesis-industries,Richardson,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
GeoSearch,https://www.geosearch.com,https://www.linkedin.com/company/geosearch,Colorado Springs,US,34,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
GHR Healthcare,https://www.ghrhealthcare.com,https://www.linkedin.com/company/ghr-healthcare,Blue Bell,US,1524,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gi Group,https://www.gigroup.com,https://www.linkedin.com/company/gi-group,Milan,US,17958,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gibson Consultants,https://www.gibson-consultants.com,https://www.linkedin.com/company/gibson-consultants,Wilmington,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Gibson Arnold & Associates,https://www.gibsonarnold.com,https://www.linkedin.com/company/gibsonarnold,Denver,US,31,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Global Investigative Services, Inc",https://www.gispi.com,https://www.linkedin.com/company/global-investigative-services-inc-,Gaithersburg,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Global Personnel Inc,https://www.globalpersonnelinc.com,https://www.linkedin.com/company/global-personnel,Midland,US,46,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Global Recruiters Network,https://www.grncorp.com,https://www.linkedin.com/company/global-recruiters-network,Chicago,US,242,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Global Recruiters Of West Palm Beach Grn,https://grnwestpalmbeach.com,https://www.linkedin.com/company/global-recruiters-of-west-palm-beach,Lake Worth,US,28,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Global Resources Network,https://www.global-resources.co.uk,https://www.linkedin.com/company/globalresourcesnetwork,Dyce,GB,83,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Glyde Consulting,https://glydeconsulting.com,https://www.linkedin.com/company/glydeconsulting,Atlanta,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Go-Staff, Inc",https://www.go-staff.com,https://www.linkedin.com/company/go-staff-inc,San Diego,US,242,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Goodwork Staffing A Divison Of Goodwill Industries,https://www.goodworkstaffing.com,https://www.linkedin.com/company/goodwork-staffing-a-divison-of-goodwill-industries,Charlotte,US,26,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"GovDocs, Inc",https://www.govdocs.com,https://www.linkedin.com/company/govdocs-inc,Eagan,US,86,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Govig & Associates,https://www.govig.com,https://www.linkedin.com/company/govig-&-associates,Scottsdale,US,96,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Globalquest Staffing Solutions, Inc",https://www.gqstaffing.com,https://www.linkedin.com/company/gqstaffing,Williamsville,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Graebel Companies, Inc.",https://www.graebel.com,https://www.linkedin.com/company/graebel-companies,Aurora,US,1466,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Grafton, Inc",https://www.graftoncompanies.com,https://www.linkedin.com/company/graftoncompanies-com,Overland Park,US,44,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Greenstaff Medical USA,https://www.greenstaffmedical.com,https://www.linkedin.com/company/greenstaffus,Plano,US,235,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Group Management Services, Inc.",https://www.groupmgmt.com,https://www.linkedin.com/company/group-management-services-inc-,Richfield,US,539,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Groupe Insearch,https://insearchsf.com,https://www.linkedin.com/company/groupe-insearch,San Francisco,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Global Technology Associates, Ltd",https://gtaprofessionals.com,https://www.linkedin.com/company/gta-professional-staffing,Southfield,US,36,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"H2r-Solutions, Llc",https://www.h2r-solutions.com,https://www.linkedin.com/company/h2r-solutions-llc,Austin,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Hadco Staffing Solutions,https://www.hadcolv.com,https://www.linkedin.com/company/hadco-staffing-solutions,Henderson,US,66,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"The Hansen Group, Inc",https://hansengroupinc.com,https://www.linkedin.com/company/hansen-group,Jacksonville,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Hardesty, LLC",https://www.hardestyllc.com,https://www.linkedin.com/company/hardesty-llc,Irvine,US,61,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Executive Search Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Harvard Group International,https://www.harvardsearch.com,https://www.linkedin.com/company/harvard-group-international,Marietta,US,34,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Hatch Staffing Services,https://www.hatchstaff.com,https://www.linkedin.com/company/hatch-staffing-services,Milwaukee,US,75,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Hawthorne Lane,https://www.hawthornelane.com,https://www.linkedin.com/company/hawthorne-lane,Washington,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
Heads Adriatic,https://headsadriatic.com,https://www.linkedin.com/company/headsadriatic,Belgrade,RS,102,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
"Healthworks, Inc.",https://www.healthworksonline.com,https://www.linkedin.com/company/healthworks-inc.,Amity Township,US,62,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Sourced via Clay find-and-enrich-contacts-at-company (second source, independent of Blitz -- used after a confirmed Blitz company-resolution bug); company record cross-referenced from the pre-bug Company Search universe"
